"","date","Subject","Phase","Feeder_Interval","Time","Location","Body_Position","Activity","Interaction","period","rel_time","action_cat"
"1363",2023-09-28,"Bernie","Baseline Weekday",0,11:24:15,"Shelf","Sitting","Resting",NA,0,0,"Inactive"
"1364",2023-09-28,"Bernie","Baseline Weekday",0,11:24:30,"Shelf","Sitting","Resting",NA,15,0,"Inactive"
"1365",2023-09-28,"Bernie","Baseline Weekday",0,11:24:45,"Shelf","Sitting","Resting",NA,30,0,"Inactive"
"1366",2023-09-28,"Bernie","Baseline Weekday",0,11:25:00,"Shelf","Sitting","Resting",NA,45,0,"Inactive"
"1367",2023-09-28,"Bernie","Baseline Weekday",0,11:25:15,"Shelf","Sitting","Resting",NA,0,0,"Inactive"
"1368",2023-09-28,"Bernie","Baseline Weekday",0,11:25:30,"Shelf","Sitting","Resting",NA,15,0,"Inactive"
"1369",2023-09-28,"Bernie","Baseline Weekday",0,11:25:45,"Shelf","Sitting","Resting",NA,30,0,"Inactive"
"1370",2023-09-28,"Bernie","Baseline Weekday",0,11:26:00,"Shelf","Sitting","Resting",NA,45,0,"Inactive"
"1371",2023-09-28,"Bernie","Baseline Weekday",0,11:26:15,"Shelf","Lying Down","Resting",NA,0,0,"Inactive"
"1372",2023-09-28,"Bernie","Baseline Weekday",0,11:26:30,"Shelf","Lying Down","Resting",NA,15,0,"Inactive"
"1373",2023-09-28,"Bernie","Baseline Weekday",0,11:26:45,"Shelf","Lying Down","Resting",NA,30,0,"Inactive"
"1374",2023-09-28,"Bernie","Baseline Weekday",0,11:27:00,"Shelf","Lying Down","Resting",NA,45,0,"Inactive"
"1375",2023-09-28,"Bernie","Baseline Weekday",0,11:27:15,"Shelf","Lying Down","Resting",NA,0,0,"Inactive"
"1376",2023-10-12,"Bernie","Baseline Weekday",0,09:39:39,"2","Standing","Locomotion",NA,0,0,"Active"
"1377",2023-10-12,"Bernie","Baseline Weekday",0,09:39:54,"5","Standing","Locomotion",NA,15,0,"Active"
"1378",2023-10-12,"Bernie","Baseline Weekday",0,09:40:09,"5","Standing","Locomotion",NA,30,0,"Active"
"1379",2023-10-12,"Bernie","Baseline Weekday",0,09:40:24,"Shelf","Standing","Resting",NA,45,0,"Inactive"
"1380",2023-10-12,"Bernie","Baseline Weekday",0,09:40:39,"3","Standing","Locomotion",NA,0,0,"Active"
"1381",2023-10-12,"Bernie","Baseline Weekday",0,09:40:54,"1","Standing","Locomotion",NA,15,0,"Active"
"1382",2023-10-12,"Bernie","Baseline Weekday",0,09:41:09,"1","Standing","Locomotion",NA,30,0,"Active"
"1383",2023-10-12,"Bernie","Baseline Weekday",0,09:41:24,"Fence","Other","Locomotion","Fencing",45,0,"Active"
"1384",2023-10-12,"Bernie","Baseline Weekday",0,09:41:39,"2","Standing","Locomotion",NA,0,0,"Active"
"1385",2023-10-12,"Bernie","Baseline Weekday",0,09:41:54,"Fence","Other","Locomotion",NA,15,0,"Active"
"1386",2023-10-12,"Bernie","Baseline Weekday",0,09:42:09,"Fence","Other","Locomotion",NA,30,0,"Active"
"1387",2023-10-12,"Bernie","Baseline Weekday",0,09:42:24,"Fence","Other","Locomotion",NA,45,0,"Active"
"1388",2023-10-12,"Bernie","Baseline Weekday",0,09:42:39,"6","Rearing","Locomotion","Fencing",0,0,"Active"
"1389",2023-10-12,"Bernie","Baseline Weekday",0,09:42:54,"Fence","Other","Locomotion","Fencing",15,0,"Active"
"1390",2023-10-12,"Bernie","Baseline Weekday",0,09:43:09,"6","Standing","Locomotion",NA,30,0,"Active"
"1391",2023-10-12,"Bernie","Baseline Weekday",0,09:43:24,"2","Standing","Drinking",NA,45,0,"Active"
"1392",2023-10-12,"Bernie","Baseline Weekday",0,09:43:39,"2","Standing","Drinking",NA,0,0,"Active"
"1393",2023-10-12,"Bernie","Baseline Weekday",0,09:43:54,"2","Standing","Drinking",NA,15,0,"Active"
"1394",2023-10-12,"Bernie","Baseline Weekday",0,09:44:09,"6","Standing","Locomotion",NA,30,0,"Active"
"1395",2023-10-12,"Bernie","Baseline Weekday",0,09:44:24,"5","Standing","Locomotion",NA,45,0,"Active"
"1396",2023-10-12,"Bernie","Baseline Weekday",0,09:44:39,"2","Standing","Locomotion",NA,0,0,"Active"
"1397",2023-10-12,"Bernie","Baseline Weekday",0,09:44:54,"5","Rearing","Locomotion","Fencing",15,0,"Active"
"1398",2023-10-12,"Bernie","Baseline Weekday",0,09:45:09,"Fence","Standing","Locomotion","Fencing",30,0,"Active"
"1399",2023-10-12,"Bernie","Baseline Weekday",0,09:45:24,"Fence","Standing","Locomotion","Fencing",45,0,"Active"
"1400",2023-10-12,"Bernie","Baseline Weekday",0,09:45:39,"5","Rearing","Locomotion","Fencing",0,0,"Active"
"1401",2023-10-12,"Bernie","Baseline Weekday",0,09:45:54,"Shelf","Standing","Locomotion",NA,15,0,"Active"
"1402",2023-10-12,"Bernie","Baseline Weekday",0,09:46:09,"Shelf","Sitting","Resting",NA,30,0,"Inactive"
"1403",2023-10-12,"Bernie","Baseline Weekday",0,09:46:24,"6","Standing","Locomotion",NA,45,0,"Active"
"1404",2023-10-12,"Bernie","Baseline Weekday",0,09:46:39,"5","Rearing","Locomotion",NA,0,0,"Active"
"1405",2023-10-12,"Bernie","Baseline Weekday",0,09:46:54,"Shelf","Standing","Locomotion",NA,15,0,"Active"
"1406",2023-10-12,"Bernie","Baseline Weekday",0,09:47:09,"Shelf","Sitting","Resting",NA,30,0,"Inactive"
"1407",2023-10-12,"Bernie","Baseline Weekday",0,09:47:24,"2","Standing","Drinking",NA,45,0,"Active"
"1408",2023-10-12,"Bernie","Baseline Weekday",0,09:47:39,"2","Standing","Drinking",NA,0,0,"Active"
"1409",2023-10-12,"Bernie","Baseline Weekday",0,09:47:54,"2","Standing","Drinking",NA,15,0,"Active"
"1410",2023-10-12,"Bernie","Baseline Weekday",0,09:48:09,"5","Standing","Locomotion",NA,30,0,"Active"
"1411",2023-10-12,"Bernie","Baseline Weekday",0,09:48:24,"Shelf","Lying Down","Resting",NA,45,0,"Inactive"
"1412",2023-10-12,"Bernie","Baseline Weekday",0,09:48:39,"Shelf","Lying Down","Resting",NA,0,0,"Inactive"
"1413",2023-10-12,"Bernie","Baseline Weekday",0,09:48:54,"Shelf","Lying Down","Resting",NA,15,0,"Inactive"
"1414",2023-10-12,"Bernie","Baseline Weekday",0,09:49:09,"Shelf","Lying Down","Resting",NA,30,0,"Inactive"
"1415",2023-10-12,"Bernie","Baseline Weekday",0,09:49:24,"Shelf","Lying Down","Resting",NA,45,0,"Inactive"
"1416",2023-10-12,"Bernie","Baseline Weekday",0,09:49:39,"Shelf","Lying Down","Resting",NA,0,0,"Inactive"
"1417",2023-10-12,"Bernie","Baseline Weekday",0,09:49:54,"Shelf","Lying Down","Resting",NA,15,0,"Inactive"
"1418",2023-10-12,"Bernie","Baseline Weekday",0,09:50:09,"Shelf","Lying Down","Resting",NA,30,0,"Inactive"
"1419",2023-10-12,"Bernie","Baseline Weekday",0,09:50:24,"Shelf","Lying Down","Resting",NA,45,0,"Inactive"
"1420",2023-10-12,"Bernie","Baseline Weekday",0,09:50:39,"Shelf","Lying Down","Resting",NA,0,0,"Inactive"
"1421",2023-10-12,"Bernie","Baseline Weekday",0,09:50:54,"Shelf","Lying Down","Resting",NA,15,0,"Inactive"
"1422",2023-10-12,"Bernie","Baseline Weekday",0,09:51:09,"Shelf","Lying Down","Resting",NA,30,0,"Inactive"
"1423",2023-10-12,"Bernie","Baseline Weekday",0,09:51:24,"Shelf","Lying Down","Resting",NA,45,0,"Inactive"
"1424",2023-10-12,"Bernie","Baseline Weekday",0,09:51:39,"Shelf","Lying Down","Resting",NA,0,0,"Inactive"
"1425",2023-10-12,"Bernie","Baseline Weekday",0,09:51:54,"Shelf","Lying Down","Resting",NA,15,0,"Inactive"
"1426",2023-10-12,"Bernie","Baseline Weekday",0,09:52:09,"Shelf","Lying Down","Resting",NA,30,0,"Inactive"
"1427",2023-10-12,"Bernie","Baseline Weekday",0,09:52:24,"Shelf","Lying Down","Resting",NA,45,0,"Inactive"
"1428",2023-10-12,"Bernie","Baseline Weekday",0,09:52:39,"Shelf","Lying Down","Resting",NA,0,0,"Inactive"
"1429",2023-10-12,"Bernie","Baseline Weekday",0,09:52:54,"Shelf","Lying Down","Resting",NA,15,0,"Inactive"
"1430",2023-10-12,"Bernie","Baseline Weekday",0,09:53:09,"Shelf","Lying Down","Resting",NA,30,0,"Inactive"
"1431",2023-10-12,"Bernie","Baseline Weekday",0,09:53:24,"Shelf","Lying Down","Resting",NA,45,0,"Inactive"
"1432",2023-10-12,"Bernie","Baseline Weekday",0,09:53:39,"4","Standing","Eating",NA,0,0,"Active"
"1433",2023-10-12,"Bernie","Baseline Weekday",0,09:53:54,"4","Standing","Eating",NA,15,0,"Active"
"1434",2023-10-12,"Bernie","Baseline Weekday",0,09:54:09,"4","Standing","Eating",NA,30,0,"Active"
"1435",2023-10-17,"Bernie","Intervention Weekday",120,10:37:16,"6","Sitting","Eating",NA,0,0,"Active"
"1436",2023-10-17,"Bernie","Intervention Weekday",120,10:37:31,"6","Sitting","Eating",NA,15,15,"Active"
"1437",2023-10-17,"Bernie","Intervention Weekday",120,10:37:46,"5","Sitting","Eating",NA,30,30,"Active"
"1438",2023-10-17,"Bernie","Intervention Weekday",120,10:38:01,"6","Sitting","Eating",NA,45,45,"Active"
"1439",2023-10-17,"Bernie","Intervention Weekday",120,10:38:16,"5","Standing","Eating",NA,0,60,"Active"
"1440",2023-10-17,"Bernie","Intervention Weekday",120,10:38:31,"5","Standing","Eating",NA,15,75,"Active"
"1441",2023-10-17,"Bernie","Intervention Weekday",120,10:38:46,"5","Standing","Eating",NA,30,90,"Active"
"1442",2023-10-17,"Bernie","Intervention Weekday",120,10:39:01,"Out of View","Out of View","Out of View",NA,45,105,"OutofView"
"1443",2023-10-17,"Bernie","Intervention Weekday",120,10:39:16,"6","Sitting","Eating",NA,0,120,"Active"
"1444",2023-10-17,"Bernie","Intervention Weekday",120,10:39:31,"5","Standing","Locomotion",NA,15,0,"Active"
"1445",2023-10-17,"Bernie","Intervention Weekday",120,10:39:46,"Shelf","Standing","Locomotion",NA,30,15,"Active"
"1446",2023-10-17,"Bernie","Intervention Weekday",120,10:40:01,"Shelf","Sitting","Resting",NA,45,30,"Inactive"
"1447",2023-10-17,"Bernie","Intervention Weekday",120,10:40:16,"Shelf","Lying Down","Resting",NA,0,45,"Inactive"
"1448",2023-10-17,"Bernie","Intervention Weekday",120,10:40:31,"Shelf","Lying Down","Resting",NA,15,60,"Inactive"
"1449",2023-10-17,"Bernie","Intervention Weekday",120,10:40:46,"Shelf","Lying Down","Resting",NA,30,75,"Inactive"
"1450",2023-10-17,"Bernie","Intervention Weekday",120,10:41:01,"Shelf","Lying Down","Resting",NA,45,90,"Inactive"
"1451",2023-10-17,"Bernie","Intervention Weekday",120,10:41:16,"6","Standing","Eating",NA,0,105,"Active"
"1452",2023-10-17,"Bernie","Intervention Weekday",120,10:41:31,"6","Sitting","Eating",NA,15,120,"Active"
"1453",2023-10-17,"Bernie","Intervention Weekday",120,10:41:46,"5","Sitting","Eating",NA,30,0,"Active"
"1454",2023-10-17,"Bernie","Intervention Weekday",120,10:42:01,"6","Sitting","Eating",NA,45,15,"Active"
"1455",2023-10-17,"Bernie","Intervention Weekday",120,10:42:16,"3","Standing","Locomotion",NA,0,30,"Active"
"1456",2023-10-17,"Bernie","Intervention Weekday",120,10:42:31,"Shelf","Out of View","Locomotion",NA,15,45,"Active"
"1457",2023-10-17,"Bernie","Intervention Weekday",120,10:42:46,"Shelf","Out of View","Locomotion",NA,30,60,"Active"
"1458",2023-10-17,"Bernie","Intervention Weekday",120,10:43:01,"Shelf","Lying Down","Locomotion",NA,45,75,"Active"
"1459",2023-10-17,"Bernie","Intervention Weekday",120,10:43:16,"6","Sitting","Eating",NA,0,90,"Active"
"1460",2023-10-17,"Bernie","Intervention Weekday",120,10:43:31,"5","Standing","Locomotion",NA,15,105,"Active"
"1461",2023-10-17,"Bernie","Intervention Weekday",120,10:43:46,"6","Standing","Locomotion",NA,30,120,"Active"
"1462",2023-10-17,"Bernie","Intervention Weekday",120,10:44:01,"Shelf","Out of View","Pause",NA,45,0,"Inactive"
"1463",2023-10-17,"Bernie","Intervention Weekday",120,10:44:16,"Shelf","Lying Down","Resting",NA,0,15,"Inactive"
"1464",2023-10-17,"Bernie","Intervention Weekday",120,10:44:31,"Shelf","Lying Down","Resting",NA,15,30,"Inactive"
"1465",2023-10-17,"Bernie","Intervention Weekday",120,10:44:46,"Shelf","Lying Down","Resting",NA,30,45,"Inactive"
"1466",2023-10-17,"Bernie","Intervention Weekday",120,10:45:01,"Shelf","Lying Down","Resting",NA,45,60,"Inactive"
"1467",2023-10-17,"Bernie","Intervention Weekday",120,10:45:16,"6","Sitting","Eating",NA,0,75,"Active"
"1468",2023-10-17,"Bernie","Intervention Weekday",120,10:45:31,"5","Sitting","Eating",NA,15,90,"Active"
"1469",2023-10-17,"Bernie","Intervention Weekday",120,10:45:46,"3","Standing","Locomotion",NA,30,105,"Active"
"1470",2023-10-17,"Bernie","Intervention Weekday",120,10:46:01,"Shelf","Out of View","Pause",NA,45,120,"Inactive"
"1471",2023-10-17,"Bernie","Intervention Weekday",120,10:46:16,"Shelf","Lying Down","Resting",NA,0,0,"Inactive"
"1472",2023-10-17,"Bernie","Intervention Weekday",120,10:46:31,"Shelf","Lying Down","Resting",NA,15,15,"Inactive"
"1473",2023-10-17,"Bernie","Intervention Weekday",120,10:46:46,"Shelf","Lying Down","Resting",NA,30,30,"Inactive"
"1474",2023-10-17,"Bernie","Intervention Weekday",120,10:47:01,"Shelf","Lying Down","Resting",NA,45,45,"Inactive"
"1475",2023-10-17,"Bernie","Intervention Weekday",120,10:47:16,"6","Sitting","Eating",NA,0,60,"Active"
"1476",2023-10-17,"Bernie","Intervention Weekday",120,10:47:31,"5","Sitting","Pause",NA,15,75,"Inactive"
"1477",2023-10-17,"Bernie","Intervention Weekday",120,10:47:46,"5","Standing","Locomotion","Water Bowl",30,90,"Active"
"1478",2023-10-17,"Bernie","Intervention Weekday",120,10:48:01,"4","Standing","Locomotion",NA,45,105,"Active"
"1479",2023-10-17,"Bernie","Intervention Weekday",120,10:48:16,"6","Standing","Locomotion","Feeder",0,120,"Active"
"1480",2023-10-17,"Bernie","Intervention Weekday",120,10:48:31,"Fence","Standing","Locomotion",NA,15,0,"Active"
"1481",2023-10-17,"Bernie","Intervention Weekday",120,10:48:46,"6","Standing","Locomotion",NA,30,15,"Active"
"1482",2023-10-17,"Bernie","Intervention Weekday",120,10:49:01,"5","Rearing","Locomotion","Fencing",45,30,"Active"
"1483",2023-10-17,"Bernie","Intervention Weekday",120,10:49:16,"6","Sitting","Eating",NA,0,45,"Active"
"1484",2023-10-17,"Bernie","Intervention Weekday",120,10:49:31,"5","Rearing","Locomotion","Fencing",15,60,"Active"
"1485",2023-10-17,"Bernie","Intervention Weekday",120,10:49:46,"5","Standing","Locomotion",NA,30,75,"Active"
"1486",2023-10-17,"Bernie","Intervention Weekday",120,10:50:01,"Shelf","Standing","Pause",NA,45,90,"Inactive"
"1487",2023-10-17,"Bernie","Intervention Weekday",120,10:50:16,"Shelf","Standing","Pause",NA,0,105,"Inactive"
"1488",2023-10-17,"Bernie","Intervention Weekday",120,10:50:31,"Shelf","Lying Down","Resting",NA,15,120,"Inactive"
"1489",2023-10-17,"Bernie","Intervention Weekday",120,10:50:46,"Shelf","Lying Down","Resting",NA,30,0,"Inactive"
"1490",2023-10-17,"Bernie","Intervention Weekday",120,10:51:01,"Shelf","Lying Down","Resting",NA,45,15,"Inactive"
"1491",2023-10-17,"Bernie","Intervention Weekday",120,10:51:16,"Shelf","Lying Down","Resting",NA,0,30,"Inactive"
"1492",2023-10-17,"Bernie","Intervention Weekday",120,10:51:31,"Shelf","Lying Down","Resting",NA,15,45,"Inactive"
"1493",2023-10-17,"Bernie","Intervention Weekday",120,10:51:46,"Shelf","Lying Down","Resting",NA,30,60,"Inactive"
"1494",2023-10-19,"Bernie","Intervention Weekday",120,08:54:02,"6","Sitting","Eating",NA,0,0,"Active"
"1495",2023-10-19,"Bernie","Intervention Weekday",120,08:54:17,"5","Rearing","Locomotion","Outside Object",15,15,"Active"
"1496",2023-10-19,"Bernie","Intervention Weekday",120,08:54:32,"6","Standing","Locomotion",NA,30,30,"Active"
"1497",2023-10-19,"Bernie","Intervention Weekday",120,08:54:47,"6","Standing","Locomotion",NA,45,45,"Active"
"1498",2023-10-19,"Bernie","Intervention Weekday",120,08:55:02,"5","Rearing","Locomotion","Outside Object",0,60,"Active"
"1499",2023-10-19,"Bernie","Intervention Weekday",120,08:55:17,"2","Standing","Locomotion",NA,15,75,"Active"
"1500",2023-10-19,"Bernie","Intervention Weekday",120,08:55:32,"2","Standing","Locomotion",NA,30,90,"Active"
"1501",2023-10-19,"Bernie","Intervention Weekday",120,08:55:47,"6","Standing","Locomotion",NA,45,105,"Active"
"1502",2023-10-19,"Bernie","Intervention Weekday",120,08:56:02,"6","Standing","Locomotion",NA,0,120,"Active"
"1503",2023-10-19,"Bernie","Intervention Weekday",120,08:56:17,"6","Standing","Eating",NA,15,0,"Active"
"1504",2023-10-19,"Bernie","Intervention Weekday",120,08:56:32,"6","Standing","Eating",NA,30,15,"Active"
"1505",2023-10-19,"Bernie","Intervention Weekday",120,08:56:47,"5","Standing","Eating",NA,45,30,"Active"
"1506",2023-10-19,"Bernie","Intervention Weekday",120,08:57:02,"5","Rearing","Locomotion","Outside Object",0,45,"Active"
"1507",2023-10-19,"Bernie","Intervention Weekday",120,08:57:17,"5","Standing","Locomotion",NA,15,60,"Active"
"1508",2023-10-19,"Bernie","Intervention Weekday",120,08:57:32,"Shelf","Standing","Locomotion",NA,30,75,"Active"
"1509",2023-10-19,"Bernie","Intervention Weekday",120,08:57:47,"Fence","Other","Locomotion","Outside Object",45,90,"Active"
"1510",2023-10-19,"Bernie","Intervention Weekday",120,08:58:02,"Fence","Other","Locomotion","Outside Object",0,105,"Active"
"1511",2023-10-19,"Bernie","Intervention Weekday",120,08:58:17,"1","Standing","Locomotion",NA,15,120,"Active"
"1512",2023-10-19,"Bernie","Intervention Weekday",120,08:58:32,"5","Rearing","Locomotion",NA,30,0,"Active"
"1513",2023-10-19,"Bernie","Intervention Weekday",120,08:58:47,"6","Sitting","Eating",NA,45,15,"Active"
"1514",2023-10-19,"Bernie","Intervention Weekday",120,08:59:02,"6","Sitting","Pause",NA,0,30,"Inactive"
"1515",2023-10-19,"Bernie","Intervention Weekday",120,08:59:17,"1","Standing","Locomotion",NA,15,45,"Active"
"1516",2023-10-19,"Bernie","Intervention Weekday",120,08:59:32,"6","Sitting","Pause",NA,30,60,"Inactive"
"1517",2023-10-19,"Bernie","Intervention Weekday",120,08:59:47,"6","Sitting","Eating",NA,45,75,"Active"
"1518",2023-10-19,"Bernie","Intervention Weekday",120,09:00:02,"5","Standing","Pace",NA,0,90,"Pace"
"1519",2023-10-19,"Bernie","Intervention Weekday",120,09:00:17,"Shelf","Lying Down","Resting",NA,15,105,"Inactive"
"1520",2023-10-19,"Bernie","Intervention Weekday",120,09:00:32,"6","Sitting","Eating",NA,30,120,"Active"
"1521",2023-10-19,"Bernie","Intervention Weekday",120,09:00:47,"6","Sitting","Pause",NA,45,0,"Inactive"
"1522",2023-10-19,"Bernie","Intervention Weekday",120,09:01:02,"6","Sitting","Pause",NA,0,15,"Inactive"
"1523",2023-10-19,"Bernie","Intervention Weekday",120,09:01:17,"Shelf","Lying Down","Resting",NA,15,30,"Inactive"
"1524",2023-10-19,"Bernie","Intervention Weekday",120,09:01:32,"Shelf","Lying Down","Resting",NA,30,45,"Inactive"
"1525",2023-10-19,"Bernie","Intervention Weekday",120,09:01:47,"Shelf","Lying Down","Resting",NA,45,60,"Inactive"
"1526",2023-10-19,"Bernie","Intervention Weekday",120,09:02:02,"Shelf","Lying Down","Resting",NA,0,75,"Inactive"
"1527",2023-10-19,"Bernie","Intervention Weekday",120,09:02:17,"Shelf","Lying Down","Resting",NA,15,90,"Inactive"
"1528",2023-10-19,"Bernie","Intervention Weekday",120,09:02:32,"6","Sitting","Eating",NA,30,105,"Active"
"1529",2023-10-19,"Bernie","Intervention Weekday",120,09:02:47,"3","Standing","Locomotion",NA,45,120,"Active"
"1530",2023-10-19,"Bernie","Intervention Weekday",120,09:03:02,"6","Sitting","Eating",NA,0,0,"Active"
"1531",2023-10-19,"Bernie","Intervention Weekday",120,09:03:17,"6","Sitting","Eating",NA,15,15,"Active"
"1532",2023-10-19,"Bernie","Intervention Weekday",120,09:03:32,"Out of View","Out of View","Out of View",NA,30,30,"OutofView"
"1533",2023-10-19,"Bernie","Intervention Weekday",120,09:03:47,"Shelf","Lying Down","Resting",NA,45,45,"Inactive"
"1534",2023-10-19,"Bernie","Intervention Weekday",120,09:04:02,"Shelf","Lying Down","Resting",NA,0,60,"Inactive"
"1535",2023-10-19,"Bernie","Intervention Weekday",120,09:04:17,"Shelf","Lying Down","Resting",NA,15,75,"Inactive"
"1536",2023-10-19,"Bernie","Intervention Weekday",120,09:04:32,"6","Sitting","Eating",NA,30,90,"Active"
"1537",2023-10-19,"Bernie","Intervention Weekday",120,09:04:47,"6","Sitting","Eating",NA,45,105,"Active"
"1538",2023-10-19,"Bernie","Intervention Weekday",120,09:05:02,"6","Sitting","Manipulating Object","Feeder",0,120,"Active"
"1539",2023-10-19,"Bernie","Intervention Weekday",120,09:05:17,"6","Standing","Locomotion",NA,15,0,"Active"
"1540",2023-10-19,"Bernie","Intervention Weekday",120,09:05:32,"Shelf","Out of View","Out of View",NA,30,15,"OutofView"
"1541",2023-10-19,"Bernie","Intervention Weekday",120,09:05:47,"Shelf","Lying Down","Resting",NA,45,30,"Inactive"
"1542",2023-10-19,"Bernie","Intervention Weekday",120,09:06:02,"Shelf","Lying Down","Resting",NA,0,45,"Inactive"
"1543",2023-10-19,"Bernie","Intervention Weekday",120,09:06:17,"Out of View","Out of View","Out of View",NA,15,60,"OutofView"
"1544",2023-10-19,"Bernie","Intervention Weekday",120,09:06:32,"6","Standing","Locomotion",NA,30,75,"Active"
"1545",2023-10-19,"Bernie","Intervention Weekday",120,09:06:47,"2","Sitting","Grooming",NA,45,90,"Active"
"1546",2023-10-19,"Bernie","Intervention Weekday",120,09:07:02,"2","Sitting","Grooming",NA,0,105,"Active"
"1547",2023-10-19,"Bernie","Intervention Weekday",120,09:07:17,"2","Sitting","Grooming",NA,15,120,"Active"
"1548",2023-10-19,"Bernie","Intervention Weekday",120,09:07:32,"6","Sitting","Resting",NA,30,0,"Inactive"
"1549",2023-10-19,"Bernie","Intervention Weekday",120,09:07:47,"3","Standing","Locomotion",NA,45,15,"Active"
"1550",2023-10-19,"Bernie","Intervention Weekday",120,09:08:02,"3","Standing","Locomotion",NA,0,30,"Active"
"1551",2023-10-19,"Bernie","Intervention Weekday",120,09:08:17,"5","Standing","Locomotion",NA,15,45,"Active"
"1552",2023-10-19,"Bernie","Intervention Weekday",120,09:08:32,"6","Sitting","Eating",NA,30,60,"Active"
"1553",2023-10-27,"Bernie","Baseline Weekday",0,09:05:36,"5","Rearing","Locomotion",NA,0,0,"Active"
"1554",2023-10-27,"Bernie","Baseline Weekday",0,09:05:51,"5","Rearing","Locomotion",NA,15,0,"Active"
"1555",2023-10-27,"Bernie","Baseline Weekday",0,09:06:06,"6","Standing","Pause",NA,30,0,"Inactive"
"1556",2023-10-27,"Bernie","Baseline Weekday",0,09:06:21,"6","Standing","Locomotion",NA,45,0,"Active"
"1557",2023-10-27,"Bernie","Baseline Weekday",0,09:06:36,"Shelf","Lying Down","Resting",NA,0,0,"Inactive"
"1558",2023-10-27,"Bernie","Baseline Weekday",0,09:06:51,"Shelf","Lying Down","Resting",NA,15,0,"Inactive"
"1559",2023-10-27,"Bernie","Baseline Weekday",0,09:07:06,"Shelf","Lying Down","Resting",NA,30,0,"Inactive"
"1560",2023-10-27,"Bernie","Baseline Weekday",0,09:07:21,"Shelf","Lying Down","Resting",NA,45,0,"Inactive"
"1561",2023-10-27,"Bernie","Baseline Weekday",0,09:07:36,"Shelf","Lying Down","Resting",NA,0,0,"Inactive"
"1562",2023-10-27,"Bernie","Baseline Weekday",0,09:07:51,"Shelf","Lying Down","Resting",NA,15,0,"Inactive"
"1563",2023-10-27,"Bernie","Baseline Weekday",0,09:08:06,"Shelf","Lying Down","Resting",NA,30,0,"Inactive"
"1564",2023-10-27,"Bernie","Baseline Weekday",0,09:08:21,"6","Standing","Eating",NA,45,0,"Active"
"1565",2023-10-27,"Bernie","Baseline Weekday",0,09:08:36,"6","Standing","Eating",NA,0,0,"Active"
"1566",2023-10-27,"Bernie","Baseline Weekday",0,09:08:51,"6","Standing","Eating",NA,15,0,"Active"
"1567",2023-10-27,"Bernie","Baseline Weekday",0,09:09:06,"6","Standing","Eating",NA,30,0,"Active"
"1568",2023-10-27,"Bernie","Baseline Weekday",0,09:09:21,"6","Standing","Eating",NA,45,0,"Active"
"1569",2023-10-27,"Bernie","Baseline Weekday",0,09:09:36,"6","Standing","Eating",NA,0,0,"Active"
"1570",2023-10-27,"Bernie","Baseline Weekday",0,09:09:51,"5","Standing","Locomotion",NA,15,0,"Active"
"1571",2023-10-27,"Bernie","Baseline Weekday",0,09:10:06,"4","Standing","Pause",NA,30,0,"Inactive"
"1572",2023-10-27,"Bernie","Baseline Weekday",0,09:10:21,"Shelf","Lying Down","Resting",NA,45,0,"Inactive"
"1573",2023-10-27,"Bernie","Baseline Weekday",0,09:10:36,"Shelf","Lying Down","Resting",NA,0,0,"Inactive"
"1574",2023-10-27,"Bernie","Baseline Weekday",0,09:10:51,"Shelf","Lying Down","Resting",NA,15,0,"Inactive"
"1575",2023-10-27,"Bernie","Baseline Weekday",0,09:11:06,"Shelf","Lying Down","Resting",NA,30,0,"Inactive"
"1576",2023-10-27,"Bernie","Baseline Weekday",0,09:11:21,"Shelf","Lying Down","Resting",NA,45,0,"Inactive"
"1577",2023-10-27,"Bernie","Baseline Weekday",0,09:11:36,"Shelf","Lying Down","Resting",NA,0,0,"Inactive"
"1578",2023-10-27,"Bernie","Baseline Weekday",0,09:11:51,"Shelf","Lying Down","Resting",NA,15,0,"Inactive"
"1579",2023-10-27,"Bernie","Baseline Weekday",0,09:12:06,"6","Standing","Pause",NA,30,0,"Inactive"
"1580",2023-10-27,"Bernie","Baseline Weekday",0,09:12:21,"6","Sitting","Eating",NA,45,0,"Active"
"1581",2023-10-27,"Bernie","Baseline Weekday",0,09:12:36,"6","Sitting","Eating",NA,0,0,"Active"
"1582",2023-10-27,"Bernie","Baseline Weekday",0,09:12:51,"6","Sitting","Eating",NA,15,0,"Active"
"1583",2023-10-27,"Bernie","Baseline Weekday",0,09:13:06,"4","Lying Down","Resting",NA,30,0,"Inactive"
"1584",2023-10-27,"Bernie","Baseline Weekday",0,09:13:21,"4","Lying Down","Resting",NA,45,0,"Inactive"
"1585",2023-10-27,"Bernie","Baseline Weekday",0,09:13:36,"4","Lying Down","Resting",NA,0,0,"Inactive"
"1586",2023-10-27,"Bernie","Baseline Weekday",0,09:13:51,"4","Lying Down","Resting",NA,15,0,"Inactive"
"1587",2023-10-27,"Bernie","Baseline Weekday",0,09:14:06,"4","Lying Down","Resting",NA,30,0,"Inactive"
"1588",2023-10-27,"Bernie","Baseline Weekday",0,09:14:21,"4","Lying Down","Resting",NA,45,0,"Inactive"
"1589",2023-10-27,"Bernie","Baseline Weekday",0,09:14:36,"4","Lying Down","Resting",NA,0,0,"Inactive"
"1590",2023-10-27,"Bernie","Baseline Weekday",0,09:14:51,"4","Lying Down","Resting",NA,15,0,"Inactive"
