,date,Subject,Phase,Feeder_Interval,Time,Location,Body_Position,Activity,Interaction,period,rel_time,action_cat,TimeToFeeding,Active,Feeder,Intervention
224,2023-06-08,Citrine,Intervention_Weekday,240,10:37:44,3,Standing,Drinking,,45,135,Active,105,1,False,True
225,2023-06-08,Citrine,Intervention_Weekday,240,10:37:59,3,Standing,Drinking,,0,150,Active,90,1,False,True
226,2023-06-08,Citrine,Intervention_Weekday,240,10:38:14,3,Standing,Drinking,,15,165,Active,75,1,False,True
227,2023-06-08,Citrine,Intervention_Weekday,240,10:38:29,3,Standing,Drinking,,30,180,Active,60,1,False,True
228,2023-06-08,Citrine,Intervention_Weekday,240,10:38:44,3,Standing,Locomotion,,45,195,Active,45,1,False,True
229,2023-06-08,Citrine,Intervention_Weekday,240,10:38:59,5,Standing,Eating,,0,210,Active,30,1,False,True
230,2023-06-08,Citrine,Intervention_Weekday,240,10:39:14,Shelf,Standing,Pause,,15,225,Inactive,15,0,False,True
231,2023-06-08,Citrine,Intervention_Weekday,240,10:39:29,Shelf,Out of View,Pause,,30,240,Inactive,0,0,False,True
232,2023-06-08,Citrine,Intervention_Weekday,240,10:39:44,Shelf,Out of View,Pause,,45,0,Inactive,240,0,False,True
235,2023-06-08,Citrine,Intervention_Weekday,240,10:40:29,Shelf,Sitting,Resting,,30,45,Inactive,195,0,False,True
236,2023-06-08,Citrine,Intervention_Weekday,240,10:40:44,Shelf,Sitting,Resting,,45,60,Inactive,180,0,False,True
237,2023-06-08,Citrine,Intervention_Weekday,240,10:40:59,Shelf,Sitting,Resting,,0,75,Inactive,165,0,False,True
238,2023-06-08,Citrine,Intervention_Weekday,240,10:41:14,Shelf,Sitting,Resting,,15,90,Inactive,150,0,False,True
239,2023-06-08,Citrine,Intervention_Weekday,240,10:41:29,Shelf,Sitting,Resting,,30,105,Inactive,135,0,False,True
240,2023-06-08,Citrine,Intervention_Weekday,240,10:41:44,Shelf,Sitting,Resting,,45,120,Inactive,120,0,False,True
241,2023-06-19,Citrine,Intervention_Weekday,300,11:45:59,Fence,Standing,Locomotion,,0,0,Active,300,1,False,True
242,2023-06-19,Citrine,Intervention_Weekday,300,11:46:14,Shelf,Standing,Pause,,15,15,Inactive,285,0,False,True
243,2023-06-19,Citrine,Intervention_Weekday,300,11:46:29,Shelf,Sitting,Resting,,30,30,Inactive,270,0,False,True
244,2023-06-19,Citrine,Intervention_Weekday,300,11:46:44,Shelf,Lying Down,Resting,,45,45,Inactive,255,0,False,True
245,2023-06-19,Citrine,Intervention_Weekday,300,11:46:59,Shelf,Lying Down,Resting,,0,60,Inactive,240,0,False,True
246,2023-06-19,Citrine,Intervention_Weekday,300,11:47:14,Shelf,Lying Down,Resting,,15,75,Inactive,225,0,False,True
247,2023-06-19,Citrine,Intervention_Weekday,300,11:47:29,Shelf,Lying Down,Resting,,30,90,Inactive,210,0,False,True
248,2023-06-19,Citrine,Intervention_Weekday,300,11:47:44,Shelf,Lying Down,Resting,,45,105,Inactive,195,0,False,True
249,2023-06-19,Citrine,Intervention_Weekday,300,11:47:59,Shelf,Lying Down,Resting,,0,120,Inactive,180,0,False,True
250,2023-06-19,Citrine,Intervention_Weekday,300,11:48:14,Shelf,Lying Down,Resting,,15,135,Inactive,165,0,False,True
251,2023-06-19,Citrine,Intervention_Weekday,300,11:48:29,Shelf,Lying Down,Resting,,30,150,Inactive,150,0,False,True
252,2023-06-19,Citrine,Intervention_Weekday,300,11:48:44,5,Rearing,Locomotion,,45,165,Active,135,1,False,True
254,2023-06-19,Citrine,Intervention_Weekday,300,11:49:14,Shelf,Out of View,Pause,,15,195,Inactive,105,0,False,True
255,2023-06-19,Citrine,Intervention_Weekday,300,11:49:29,Fence,Standing,Pause,,30,210,Inactive,90,0,False,True
256,2023-06-19,Citrine,Intervention_Weekday,300,11:49:44,Fence,Standing,Pause,,45,225,Inactive,75,0,False,True
257,2023-06-19,Citrine,Intervention_Weekday,300,11:49:59,Fence,Standing,Pause,,0,240,Inactive,60,0,False,True
258,2023-06-19,Citrine,Intervention_Weekday,300,11:50:14,Fence,Standing,Pause,,15,255,Inactive,45,0,False,True
259,2023-06-19,Citrine,Intervention_Weekday,300,11:50:29,Fence,Standing,Pause,,30,270,Inactive,30,0,False,True
260,2023-06-19,Citrine,Intervention_Weekday,300,11:50:44,Fence,Standing,Pause,,45,285,Inactive,15,0,False,True
261,2023-06-19,Citrine,Intervention_Weekday,300,11:50:59,4,Standing,Locomotion,,0,300,Active,0,1,False,True
262,2023-06-19,Citrine,Intervention_Weekday,300,11:51:14,Shelf,Standing,Pause,,15,0,Inactive,300,0,False,True
263,2023-06-19,Citrine,Intervention_Weekday,300,11:51:29,Shelf,Standing,Pause,,30,15,Inactive,285,0,False,True
264,2023-06-19,Citrine,Intervention_Weekday,300,11:51:44,Shelf,Lying Down,Resting,,45,30,Inactive,270,0,False,True
265,2023-06-19,Citrine,Intervention_Weekday,300,11:51:59,Shelf,Lying Down,Resting,,0,45,Inactive,255,0,False,True
266,2023-06-19,Citrine,Intervention_Weekday,300,11:52:14,Shelf,Lying Down,Resting,,15,60,Inactive,240,0,False,True
267,2023-06-19,Citrine,Intervention_Weekday,300,11:52:29,Shelf,Lying Down,Resting,,30,75,Inactive,225,0,False,True
268,2023-06-19,Citrine,Intervention_Weekday,300,11:52:44,4,Standing,Locomotion,,45,90,Active,210,1,False,True
269,2023-06-19,Citrine,Intervention_Weekday,300,11:52:59,Fence,Standing,Pause,,0,105,Inactive,195,0,False,True
270,2023-06-19,Citrine,Intervention_Weekday,300,11:53:14,Shelf,Standing,Pause,,15,120,Inactive,180,0,False,True
271,2023-06-19,Citrine,Intervention_Weekday,300,11:53:29,Fence,Rearing,Pause,,30,135,Inactive,165,0,False,True
272,2023-06-19,Citrine,Intervention_Weekday,300,11:53:44,Fence,Standing,Pause,,45,150,Inactive,150,0,False,True
273,2023-06-19,Citrine,Intervention_Weekday,300,11:53:59,Shelf,Standing,Pause,,0,165,Inactive,135,0,False,True
274,2023-06-19,Citrine,Intervention_Weekday,300,11:54:14,Shelf,Standing,Pause,,15,180,Inactive,120,0,False,True
276,2023-06-19,Citrine,Intervention_Weekday,300,11:54:44,Feeder,Standing,Pause,,45,210,Inactive,90,0,True,True
277,2023-06-19,Citrine,Intervention_Weekday,300,11:54:59,Fence,Standing,Pause,,0,225,Inactive,75,0,False,True
278,2023-06-19,Citrine,Intervention_Weekday,300,11:55:14,Shelf,Out of View,Pause,,15,240,Inactive,60,0,False,True
279,2023-06-19,Citrine,Intervention_Weekday,300,11:55:29,Shelf,Standing,Pause,,30,255,Inactive,45,0,False,True
280,2023-06-19,Citrine,Intervention_Weekday,300,11:55:44,Shelf,Lying Down,Resting,,45,270,Inactive,30,0,False,True
281,2023-06-19,Citrine,Intervention_Weekday,300,11:55:59,5,Standing,Eating,,0,285,Active,15,1,False,True
282,2023-06-19,Citrine,Intervention_Weekday,300,11:56:14,4,Standing,Locomotion,,15,300,Active,0,1,False,True
283,2023-06-19,Citrine,Intervention_Weekday,300,11:56:29,Litter Box,Standing,Locomotion,,30,0,Active,300,1,False,True
284,2023-06-19,Citrine,Intervention_Weekday,300,11:56:44,Litter Box,Standing,Manipulating Object,Litter Box,45,15,Active,285,1,False,True
285,2023-06-19,Citrine,Intervention_Weekday,300,11:56:59,Litter Box,Standing,Elimination,,0,30,Active,270,1,False,True
286,2023-06-19,Citrine,Intervention_Weekday,300,11:57:14,Litter Box,Standing,Manipulating Object,Litter Box,15,45,Active,255,1,False,True
287,2023-06-19,Citrine,Intervention_Weekday,300,11:57:29,3,Standing,Pause,,30,60,Inactive,240,0,False,True
288,2023-06-19,Citrine,Intervention_Weekday,300,11:57:44,Fence,Standing,Pause,,45,75,Inactive,225,0,False,True
289,2023-06-19,Citrine,Intervention_Weekday,300,11:57:59,5,Rearing,Locomotion,,0,90,Active,210,1,False,True
290,2023-06-19,Citrine,Intervention_Weekday,300,11:58:14,Feeder,Standing,Pause,,15,105,Inactive,195,0,True,True
291,2023-06-19,Citrine,Intervention_Weekday,300,11:58:29,Fence,Standing,Pause,,30,120,Inactive,180,0,False,True
292,2023-06-19,Citrine,Intervention_Weekday,300,11:58:44,Fence,Standing,Pause,,45,135,Inactive,165,0,False,True
293,2023-06-19,Citrine,Intervention_Weekday,300,11:58:59,1,Standing,Locomotion,,0,150,Active,150,1,False,True
294,2023-06-19,Citrine,Intervention_Weekday,300,11:59:14,Shelf,Standing,Pause,,15,165,Inactive,135,0,False,True
295,2023-06-19,Citrine,Intervention_Weekday,300,11:59:29,Shelf,Standing,Pause,,30,180,Inactive,120,0,False,True
296,2023-06-19,Citrine,Intervention_Weekday,300,11:59:44,Shelf,Standing,Locomotion,,45,195,Active,105,1,False,True
297,2023-06-19,Citrine,Intervention_Weekday,300,11:59:59,Shelf,Lying Down,Resting,,0,210,Inactive,90,0,False,True
298,2023-06-19,Citrine,Intervention_Weekday,300,12:00:14,Shelf,Lying Down,Resting,,15,225,Inactive,75,0,False,True
299,2023-06-19,Citrine,Intervention_Weekday,300,12:00:29,Shelf,Lying Down,Resting,,30,240,Inactive,60,0,False,True
300,2023-06-19,Citrine,Intervention_Weekday,300,12:00:44,Shelf,Lying Down,Resting,,45,255,Inactive,45,0,False,True
301,2023-07-12,Elia,Intervention_Weekday,240,08:36:37,5,Sitting,Eating,,0,0,Active,240,1,False,True
302,2023-07-12,Elia,Intervention_Weekday,240,08:36:52,5,Sitting,Pause,,15,15,Inactive,225,0,False,True
303,2023-07-12,Elia,Intervention_Weekday,240,08:37:07,5,Sitting,Resting,,30,30,Inactive,210,0,False,True
304,2023-07-12,Elia,Intervention_Weekday,240,08:37:22,5,Sitting,Resting,,45,45,Inactive,195,0,False,True
305,2023-07-12,Elia,Intervention_Weekday,240,08:37:37,5,Sitting,Resting,,0,60,Inactive,180,0,False,True
306,2023-07-12,Elia,Intervention_Weekday,240,08:37:52,5,Sitting,Resting,,15,75,Inactive,165,0,False,True
307,2023-07-12,Elia,Intervention_Weekday,240,08:38:07,5,Sitting,Resting,,30,90,Inactive,150,0,False,True
308,2023-07-12,Elia,Intervention_Weekday,240,08:38:22,5,Sitting,Resting,,45,105,Inactive,135,0,False,True
309,2023-07-12,Elia,Intervention_Weekday,240,08:38:37,5,Sitting,Resting,,0,120,Inactive,120,0,False,True
310,2023-07-12,Elia,Intervention_Weekday,240,08:38:52,5,Sitting,Resting,,15,135,Inactive,105,0,False,True
311,2023-07-12,Elia,Intervention_Weekday,240,08:39:07,5,Sitting,Resting,,30,150,Inactive,90,0,False,True
312,2023-07-12,Elia,Intervention_Weekday,240,08:39:22,5,Sitting,Resting,,45,165,Inactive,75,0,False,True
313,2023-07-12,Elia,Intervention_Weekday,240,08:39:37,5,Sitting,Resting,,0,180,Inactive,60,0,False,True
314,2023-07-12,Elia,Intervention_Weekday,240,08:39:52,5,Sitting,Resting,,15,195,Inactive,45,0,False,True
315,2023-07-12,Elia,Intervention_Weekday,240,08:40:07,5,Sitting,Resting,,30,210,Inactive,30,0,False,True
316,2023-07-12,Elia,Intervention_Weekday,240,08:40:22,5,Sitting,Resting,,45,225,Inactive,15,0,False,True
317,2023-07-12,Elia,Intervention_Weekday,240,08:40:37,5,Sitting,Eating,,0,240,Active,0,1,False,True
318,2023-07-12,Elia,Intervention_Weekday,240,08:40:52,5,Sitting,Eating,,15,0,Active,240,1,False,True
319,2023-07-12,Elia,Intervention_Weekday,240,08:41:07,5,Sitting,Pause,,30,15,Inactive,225,0,False,True
320,2023-07-12,Elia,Intervention_Weekday,240,08:41:22,5,Sitting,Pause,,45,30,Inactive,210,0,False,True
321,2023-07-12,Elia,Intervention_Weekday,240,08:41:37,5,Sitting,Resting,,0,45,Inactive,195,0,False,True
322,2023-07-12,Elia,Intervention_Weekday,240,08:41:52,5,Sitting,Resting,,15,60,Inactive,180,0,False,True
323,2023-07-12,Elia,Intervention_Weekday,240,08:42:07,5,Sitting,Resting,,30,75,Inactive,165,0,False,True
324,2023-07-12,Elia,Intervention_Weekday,240,08:42:22,5,Sitting,Manipulating Object,Feeder,45,90,Active,150,1,False,True
325,2023-07-12,Elia,Intervention_Weekday,240,08:42:37,5,Standing,Locomotion,,0,105,Active,135,1,False,True
326,2023-07-12,Elia,Intervention_Weekday,240,08:42:52,5,Sitting,Pause,,15,120,Inactive,120,0,False,True
327,2023-07-12,Elia,Intervention_Weekday,240,08:43:07,5,Sitting,Pause,,30,135,Inactive,105,0,False,True
328,2023-07-12,Elia,Intervention_Weekday,240,08:43:22,5,Sitting,Resting,,45,150,Inactive,90,0,False,True
329,2023-07-12,Elia,Intervention_Weekday,240,08:43:37,5,Sitting,Resting,,0,165,Inactive,75,0,False,True
330,2023-07-12,Elia,Intervention_Weekday,240,08:43:52,5,Sitting,Resting,,15,180,Inactive,60,0,False,True
331,2023-07-12,Elia,Intervention_Weekday,240,08:44:07,5,Sitting,Resting,,30,195,Inactive,45,0,False,True
332,2023-07-12,Elia,Intervention_Weekday,240,08:44:22,5,Sitting,Resting,,45,210,Inactive,30,0,False,True
333,2023-07-12,Elia,Intervention_Weekday,240,08:44:37,5,Sitting,Eating,,0,225,Active,15,1,False,True
334,2023-07-12,Elia,Intervention_Weekday,240,08:44:52,6,Sitting,Drinking,,15,240,Active,0,1,False,True
335,2023-07-12,Elia,Intervention_Weekday,240,08:45:07,6,Sitting,Drinking,,30,0,Active,240,1,False,True
336,2023-07-12,Elia,Intervention_Weekday,240,08:45:22,6,Sitting,Drinking,,45,15,Active,225,1,False,True
337,2023-07-12,Elia,Intervention_Weekday,240,08:45:37,6,Sitting,Drinking,,0,30,Active,210,1,False,True
338,2023-07-12,Elia,Intervention_Weekday,240,08:45:52,5,Sitting,Resting,,15,45,Inactive,195,0,False,True
339,2023-07-12,Elia,Intervention_Weekday,240,08:46:07,5,Sitting,Resting,,30,60,Inactive,180,0,False,True
340,2023-07-12,Elia,Intervention_Weekday,240,08:46:22,5,Sitting,Resting,,45,75,Inactive,165,0,False,True
341,2023-07-12,Elia,Intervention_Weekday,240,08:46:37,6,Standing,Pause,,0,90,Inactive,150,0,False,True
342,2023-07-12,Elia,Intervention_Weekday,240,08:46:52,5,Sitting,Resting,,15,105,Inactive,135,0,False,True
343,2023-07-12,Elia,Intervention_Weekday,240,08:47:07,5,Standing,Locomotion,,30,120,Active,120,1,False,True
344,2023-07-12,Elia,Intervention_Weekday,240,08:47:22,5,Sitting,Resting,,45,135,Inactive,105,0,False,True
345,2023-07-12,Elia,Intervention_Weekday,240,08:47:37,5,Sitting,Resting,,0,150,Inactive,90,0,False,True
346,2023-07-12,Elia,Intervention_Weekday,240,08:47:52,5,Sitting,Resting,,15,165,Inactive,75,0,False,True
347,2023-07-12,Elia,Intervention_Weekday,240,08:48:07,5,Sitting,Resting,,30,180,Inactive,60,0,False,True
348,2023-07-12,Elia,Intervention_Weekday,240,08:48:22,5,Sitting,Resting,,45,195,Inactive,45,0,False,True
349,2023-07-12,Elia,Intervention_Weekday,240,08:48:37,5,Sitting,Eating,,0,210,Active,30,1,False,True
350,2023-07-12,Elia,Intervention_Weekday,240,08:48:52,5,Sitting,Resting,,15,225,Inactive,15,0,False,True
351,2023-07-12,Elia,Intervention_Weekday,240,08:49:07,5,Sitting,Resting,,30,240,Inactive,0,0,False,True
352,2023-07-12,Elia,Intervention_Weekday,240,08:49:22,5,Sitting,Resting,,45,0,Inactive,240,0,False,True
353,2023-07-12,Elia,Intervention_Weekday,240,08:49:37,5,Sitting,Resting,,0,15,Inactive,225,0,False,True
354,2023-07-12,Elia,Intervention_Weekday,240,08:49:52,5,Sitting,Resting,,15,30,Inactive,210,0,False,True
355,2023-07-12,Elia,Intervention_Weekday,240,08:50:07,5,Sitting,Resting,,30,45,Inactive,195,0,False,True
356,2023-07-12,Elia,Intervention_Weekday,240,08:50:22,5,Sitting,Resting,,45,60,Inactive,180,0,False,True
357,2023-07-12,Elia,Intervention_Weekday,240,08:50:37,5,Sitting,Resting,,0,75,Inactive,165,0,False,True
358,2023-07-12,Elia,Intervention_Weekday,240,08:50:52,5,Sitting,Resting,,15,90,Inactive,150,0,False,True
359,2023-07-12,Elia,Intervention_Weekday,240,08:51:07,5,Sitting,Resting,,30,105,Inactive,135,0,False,True
360,2023-07-12,Elia,Intervention_Weekday,240,08:51:22,5,Sitting,Resting,,45,120,Inactive,120,0,False,True
421,2023-05-05,Citrine,Intervention_Weekday,60,11:27:40,6,Sitting,Resting,,0,0,Inactive,60,0,False,True
422,2023-05-05,Citrine,Intervention_Weekday,60,11:27:55,Feeder,Sitting,Resting,,15,15,Inactive,45,0,True,True
423,2023-05-05,Citrine,Intervention_Weekday,60,11:28:10,Feeder,Sitting,Resting,,30,30,Inactive,30,0,True,True
424,2023-05-05,Citrine,Intervention_Weekday,60,11:28:25,Shelf,Sitting,Locomotion,,45,45,Active,15,1,False,True
425,2023-05-05,Citrine,Intervention_Weekday,60,11:28:40,6,Standing,Eating,,0,60,Active,0,1,False,True
426,2023-05-05,Citrine,Intervention_Weekday,60,11:28:55,6,Sitting,Manipulating Object,Feeder,15,0,Active,60,1,False,True
427,2023-05-05,Citrine,Intervention_Weekday,60,11:29:10,6,Sitting,Resting,,30,15,Inactive,45,0,False,True
428,2023-05-05,Citrine,Intervention_Weekday,60,11:29:25,6,Sitting,Manipulating Object,Feeder,45,30,Active,30,1,False,True
429,2023-05-05,Citrine,Intervention_Weekday,60,11:29:40,6,Standing,Eating,,0,45,Active,15,1,False,True
430,2023-05-05,Citrine,Intervention_Weekday,60,11:29:55,6,Sitting,Manipulating Object,Feeder,15,60,Active,0,1,False,True
431,2023-05-05,Citrine,Intervention_Weekday,60,11:30:10,6,Sitting,Manipulating Object,Feeder,30,0,Active,60,1,False,True
432,2023-05-05,Citrine,Intervention_Weekday,60,11:30:25,6,Sitting,Resting,,45,15,Inactive,45,0,False,True
433,2023-05-05,Citrine,Intervention_Weekday,60,11:30:40,5,Standing,Eating,,0,30,Active,30,1,False,True
434,2023-05-05,Citrine,Intervention_Weekday,60,11:30:55,6,Sitting,Resting,,15,45,Inactive,15,0,False,True
435,2023-05-05,Citrine,Intervention_Weekday,60,11:31:10,6,Sitting,Manipulating Object,,30,60,Active,0,1,False,True
436,2023-05-05,Citrine,Intervention_Weekday,60,11:31:25,6,Sitting,Resting,,45,0,Inactive,60,0,False,True
437,2023-05-05,Citrine,Intervention_Weekday,60,11:31:40,6,Standing,Eating,,0,15,Active,45,1,False,True
438,2023-05-05,Citrine,Intervention_Weekday,60,11:31:55,6,Sitting,Resting,,15,30,Inactive,30,0,False,True
439,2023-05-05,Citrine,Intervention_Weekday,60,11:32:10,6,Sitting,Manipulating Object,Feeder,30,45,Active,15,1,False,True
440,2023-05-05,Citrine,Intervention_Weekday,60,11:32:25,6,Sitting,Manipulating Object,Feeder,45,60,Active,0,1,False,True
441,2023-05-05,Citrine,Intervention_Weekday,60,11:32:40,5,Standing,Eating,,0,0,Active,60,1,False,True
442,2023-05-05,Citrine,Intervention_Weekday,60,11:32:55,6,Sitting,Resting,,15,15,Inactive,45,0,False,True
443,2023-05-05,Citrine,Intervention_Weekday,60,11:33:10,6,Sitting,Resting,,30,30,Inactive,30,0,False,True
444,2023-05-05,Citrine,Intervention_Weekday,60,11:33:25,6,Sitting,Resting,,45,45,Inactive,15,0,False,True
445,2023-05-05,Citrine,Intervention_Weekday,60,11:33:40,6,Standing,Eating,,0,60,Active,0,1,False,True
446,2023-05-05,Citrine,Intervention_Weekday,60,11:33:55,6,Sitting,Manipulating Object,Feeder,15,0,Active,60,1,False,True
447,2023-05-05,Citrine,Intervention_Weekday,60,11:34:10,6,Sitting,Manipulating Object,Feeder,30,15,Active,45,1,False,True
448,2023-05-05,Citrine,Intervention_Weekday,60,11:34:25,6,Sitting,Resting,,45,30,Inactive,30,0,False,True
449,2023-05-05,Citrine,Intervention_Weekday,60,11:34:40,3,Standing,Locomotion,,0,45,Active,15,1,False,True
450,2023-05-05,Citrine,Intervention_Weekday,60,11:34:55,3,Standing,Locomotion,,15,60,Active,0,1,False,True
451,2023-05-05,Citrine,Intervention_Weekday,60,11:35:10,6,Sitting,Manipulating Object,Feeder,30,0,Active,60,1,False,True
452,2023-05-05,Citrine,Intervention_Weekday,60,11:35:25,Feeder,Sitting,Resting,,45,15,Inactive,45,0,True,True
453,2023-05-05,Citrine,Intervention_Weekday,60,11:35:40,6,Standing,Eating,,0,30,Active,30,1,False,True
454,2023-05-05,Citrine,Intervention_Weekday,60,11:35:55,4,Standing,Locomotion,,15,45,Active,15,1,False,True
455,2023-05-05,Citrine,Intervention_Weekday,60,11:36:10,Feeder,Sitting,Resting,,30,60,Inactive,0,0,True,True
456,2023-05-05,Citrine,Intervention_Weekday,60,11:36:25,Feeder,Sitting,Resting,,45,0,Inactive,60,0,True,True
457,2023-05-05,Citrine,Intervention_Weekday,60,11:36:40,5,Standing,Eating,,0,15,Active,45,1,False,True
458,2023-05-05,Citrine,Intervention_Weekday,60,11:36:55,3,Standing,Locomotion,,15,30,Active,30,1,False,True
459,2023-05-05,Citrine,Intervention_Weekday,60,11:37:10,Feeder,Sitting,Resting,,30,45,Inactive,15,0,True,True
460,2023-05-05,Citrine,Intervention_Weekday,60,11:37:25,Feeder,Sitting,Resting,,45,60,Inactive,0,0,True,True
461,2023-06-23,Citrine,Intervention Weekday,300,10:04:39,6,Standing,Locomotion,,0,0,Active,300,1,False,True
462,2023-06-23,Citrine,Intervention Weekday,300,10:04:54,5,Standing,Drinking,,15,15,Active,285,1,False,True
463,2023-06-23,Citrine,Intervention Weekday,300,10:05:09,5,Standing,Drinking,,30,30,Active,270,1,False,True
464,2023-06-23,Citrine,Intervention Weekday,300,10:05:24,5,Standing,Drinking,,45,45,Active,255,1,False,True
465,2023-06-23,Citrine,Intervention Weekday,300,10:05:39,5,Standing,Drinking,,0,60,Active,240,1,False,True
466,2023-06-23,Citrine,Intervention Weekday,300,10:05:54,Feeder,Standing,Locomotion,,15,75,Active,225,1,True,True
467,2023-06-23,Citrine,Intervention Weekday,300,10:06:09,Feeder,Sitting,Resting,,30,90,Inactive,210,0,True,True
468,2023-06-23,Citrine,Intervention Weekday,300,10:06:24,Feeder,Sitting,Resting,,45,105,Inactive,195,0,True,True
469,2023-06-23,Citrine,Intervention Weekday,300,10:06:39,Feeder,Sitting,Resting,,0,120,Inactive,180,0,True,True
470,2023-06-23,Citrine,Intervention Weekday,300,10:06:54,Feeder,Sitting,Resting,,15,135,Inactive,165,0,True,True
471,2023-06-23,Citrine,Intervention Weekday,300,10:07:09,Feeder,Sitting,Resting,,30,150,Inactive,150,0,True,True
472,2023-06-23,Citrine,Intervention Weekday,300,10:07:24,Feeder,Sitting,Resting,,45,165,Inactive,135,0,True,True
473,2023-06-23,Citrine,Intervention Weekday,300,10:07:39,Feeder,Sitting,Resting,,0,180,Inactive,120,0,True,True
474,2023-06-23,Citrine,Intervention Weekday,300,10:07:54,Feeder,Standing,Rubbing,Fencing,15,195,Active,105,1,True,True
